# --------------------------------------------------
# nrow : 111
# ncol : 12
# comment : AMS of AWRA cookies
# time_generated : 2026-07-03 10:51:24
# author : ler015
# source_file : /datasets/work/lw-resilient-nr/work/0_Common_Data/8_DataProcessingScripts/nrivdatascripts/scripts/awra/AWR041_ams_cookies.py
# work_dir : /datasets/work/lw-resilient-nr/work/0_Common_Data/8_DataProcessingScripts/nrivdatascripts
# python_environment posix
# python_version : 3.12.9 | packaged by Anaconda, Inc. | (main, Feb  6 2025, 18:56:27) [GCC 11.2.0]
# pandas_version : 3.0.3
# numpy_version : 2.5.0
# python_inc : /home/ler015/miniconda3/include/python3.12
# python_lib : /datasets/work/lw-resilient-nr/work/0_Common_Data/8_DataProcessingScripts/nrivdatascripts/.venv/lib/python3.12/site-packages
# --------------------------------------------------
WATER_YEAR_START,203900_PRECIPITATION_TIMEPEAK,203900_PRECIPITATION_PEAK,203900_PRECIPITATION_NVALID,203900_PRECIPITATION_DAYOFYEAR,203900_QTOT_TIMEPEAK,203900_QTOT_PEAK,203900_QTOT_NVALID,203900_QTOT_DAYOFYEAR,203900_SMPFULL_TIMEPEAK,203900_SMPFULL_PEAK,203900_SMPFULL_NVALID,203900_SMPFULL_DAYOFYEAR
1957-10-01,1958-06-11 09:00:00,77.16619,364,253,1958-06-11 09:00:00,19.00410,364,253,1958-06-11 09:00:00,0.75726,364,253
1958-10-01,1959-02-18 09:00:00,109.02038,364,140,1959-02-18 09:00:00,37.80531,364,140,1959-02-18 09:00:00,0.81601,364,140
1959-10-01,1959-11-13 09:00:00,55.22726,365,43,1959-11-14 09:00:00,18.99342,365,44,1959-11-14 09:00:00,0.76218,365,44
1960-10-01,1961-02-19 09:00:00,113.83939,364,141,1961-02-19 09:00:00,7.90333,364,141,1961-02-19 09:00:00,0.70907,364,141
1961-10-01,1962-07-11 09:00:00,136.29987,364,283,1962-07-11 09:00:00,34.55191,364,283,1962-07-11 09:00:00,0.81102,364,283
1962-10-01,1962-12-25 09:00:00,45.19133,364,85,1963-05-08 09:00:00,39.00634,364,219,1963-05-08 09:00:00,0.82117,364,219
1963-10-01,,,365,-1,1964-03-08 09:00:00,14.18872,365,159,1964-03-08 09:00:00,0.75121,365,159
1964-10-01,1965-07-20 09:00:00,200.49176,364,292,1965-07-21 09:00:00,45.87638,364,293,1965-07-21 09:00:00,0.81409,364,293
1965-10-01,1966-06-11 09:00:00,81.70444,364,253,1965-12-16 09:00:00,6.12945,364,76,1965-12-15 09:00:00,0.72356,364,75
1966-10-01,1967-06-12 09:00:00,131.85738,364,254,1967-06-13 09:00:00,47.62675,364,255,1967-06-12 09:00:00,0.81743,364,254
1967-10-01,1968-01-13 09:00:00,64.73474,365,104,1968-01-13 09:00:00,10.88631,365,104,1968-01-13 09:00:00,0.74970,365,104
1968-10-01,1969-05-15 09:00:00,61.45863,364,226,1969-05-15 09:00:00,1.96509,364,226,1969-05-29 09:00:00,0.66205,364,240
1969-10-01,1969-12-24 09:00:00,49.92970,364,84,1970-02-27 09:00:00,6.05239,364,149,1970-02-27 09:00:00,0.68230,364,149
1970-10-01,1971-02-18 09:00:00,97.00298,364,140,1971-02-19 09:00:00,24.81005,364,141,1971-02-18 09:00:00,0.80933,364,140
1971-10-01,1972-02-13 09:00:00,62.06503,365,135,1972-02-13 09:00:00,22.29431,365,135,1972-02-13 09:00:00,0.77894,365,135
1972-10-01,1973-07-07 09:00:00,73.71314,364,279,1972-10-29 09:00:00,23.87992,364,28,1972-10-29 09:00:00,0.79384,364,28
1973-10-01,1974-03-10 09:00:00,103.24934,364,160,1974-03-13 09:00:00,40.04051,364,163,1974-01-27 09:00:00,0.80591,364,118
1974-10-01,1975-02-25 09:00:00,96.49167,364,147,1975-03-03 09:00:00,37.33027,364,153,1975-03-03 09:00:00,0.80805,364,153
1975-10-01,1976-02-11 09:00:00,194.18320,365,133,1976-02-11 09:00:00,42.19735,365,133,1976-02-11 09:00:00,0.82939,365,133
1976-10-01,1977-02-22 09:00:00,55.92757,364,144,1977-03-12 09:00:00,4.49705,364,162,1977-03-12 09:00:00,0.68424,364,162
1977-10-01,1978-03-18 09:00:00,119.48099,364,168,1978-03-19 09:00:00,35.74889,364,169,1978-03-19 09:00:00,0.81228,364,169
1978-10-01,1979-06-21 09:00:00,85.47430,364,263,1979-01-24 09:00:00,12.90330,364,115,1979-01-24 09:00:00,0.74440,364,115
1979-10-01,1980-05-09 09:00:00,157.26364,365,221,1980-05-10 09:00:00,43.37822,365,222,1980-05-09 09:00:00,0.82122,365,221
1980-10-01,1981-02-15 09:00:00,84.63483,364,137,1981-02-15 09:00:00,20.82108,364,137,1981-02-15 09:00:00,0.80420,364,137
1981-10-01,1982-01-21 09:00:00,51.62505,364,112,1982-01-21 09:00:00,12.10677,364,112,1982-03-14 09:00:00,0.72376,364,164
1982-10-01,1983-06-23 09:00:00,80.82788,364,265,1983-06-23 09:00:00,30.86801,364,265,1983-06-23 09:00:00,0.80588,364,265
1983-10-01,1984-04-09 09:00:00,146.48354,365,191,1984-04-09 09:00:00,30.78896,365,191,1984-04-09 09:00:00,0.79107,365,191
1984-10-01,1984-11-01 09:00:00,61.09172,364,31,1985-06-04 09:00:00,5.35880,364,246,1985-06-04 09:00:00,0.69779,364,246
1985-10-01,1985-10-27 09:00:00,56.25723,364,26,1985-10-27 09:00:00,1.12155,364,26,1986-05-12 09:00:00,0.45008,364,223
1986-10-01,1987-03-05 09:00:00,112.30244,364,155,1987-05-11 09:00:00,19.81153,364,222,1987-03-06 09:00:00,0.76937,364,156
1987-10-01,1988-04-04 09:00:00,109.99232,365,186,1988-04-06 09:00:00,49.43505,365,188,1988-04-04 09:00:00,0.81307,365,186
1988-10-01,1989-04-02 09:00:00,215.83536,364,183,1989-04-02 09:00:00,57.84840,364,183,1989-04-02 09:00:00,0.82347,364,183
1989-10-01,1990-02-03 09:00:00,125.25549,364,125,1990-02-03 09:00:00,33.97205,364,125,1990-02-03 09:00:00,0.80770,364,125
1990-10-01,1991-02-08 09:00:00,157.65836,364,130,1991-02-08 09:00:00,30.20038,364,130,1991-02-08 09:00:00,0.78852,364,130
1991-10-01,1991-12-13 09:00:00,91.64651,365,73,1992-01-10 09:00:00,9.99455,365,101,1991-12-13 09:00:00,0.77512,365,73
1992-10-01,1992-11-18 09:00:00,42.30640,364,48,1993-03-19 09:00:00,2.74485,364,169,1993-03-20 09:00:00,0.61360,364,170
1993-10-01,1994-03-01 09:00:00,62.44340,364,151,1994-03-30 09:00:00,9.31574,364,180,1994-03-29 09:00:00,0.75111,364,179
1994-10-01,1995-02-15 09:00:00,45.43043,364,137,1995-02-16 09:00:00,15.54332,364,138,1995-02-16 09:00:00,0.74859,364,138
1995-10-01,1996-05-03 09:00:00,78.46175,365,215,1996-05-07 09:00:00,38.51381,365,219,1996-05-07 09:00:00,0.79981,365,219
1996-10-01,1997-02-15 09:00:00,82.96146,364,137,1997-02-17 09:00:00,14.96800,364,139,1997-02-17 09:00:00,0.74497,364,139
1997-10-01,1998-02-10 09:00:00,46.88600,364,132,1998-02-11 09:00:00,2.98143,364,133,1998-02-11 09:00:00,0.59292,364,133
1998-10-01,1999-03-03 09:00:00,45.36397,364,153,1999-03-04 09:00:00,17.72311,364,154,1999-03-04 09:00:00,0.77551,364,154
1999-10-01,1999-11-09 09:00:00,49.76111,365,39,1999-11-09 09:00:00,10.37485,365,39,1999-11-09 09:00:00,0.71535,365,39
2000-10-01,2001-02-02 09:00:00,171.64764,364,124,2001-02-03 09:00:00,42.55595,364,125,2001-02-02 09:00:00,0.82149,364,124
2001-10-01,2002-08-22 09:00:00,32.99723,364,325,2001-11-28 09:00:00,0.75477,364,58,2001-11-28 09:00:00,0.56008,364,58
2002-10-01,2003-06-27 09:00:00,48.61201,364,269,2003-06-27 09:00:00,6.45884,364,269,2003-06-27 09:00:00,0.69098,364,269
2003-10-01,2004-03-06 09:00:00,119.16014,365,157,2004-03-06 09:00:00,23.99690,365,157,2004-03-06 09:00:00,0.81207,365,157
2004-10-01,2005-06-30 09:00:00,107.34683,364,272,2005-06-30 09:00:00,10.13085,364,272,2005-07-01 09:00:00,0.70728,364,273
2005-10-01,2006-01-09 09:00:00,61.73103,364,100,2006-03-06 09:00:00,13.62923,364,156,2006-01-09 09:00:00,0.75341,364,100
2006-10-01,2006-12-04 09:00:00,37.74588,364,64,2007-08-22 09:00:00,1.18234,364,325,2007-09-07 09:00:00,0.52690,364,341
2007-10-01,2008-01-05 09:00:00,175.82605,365,96,2008-01-05 09:00:00,66.16558,365,96,2008-01-05 09:00:00,0.83057,365,96
2008-10-01,2009-05-21 09:00:00,104.98389,364,232,2009-05-23 09:00:00,27.32119,364,234,2009-05-22 09:00:00,0.78273,364,233
2009-10-01,2010-02-07 09:00:00,73.15794,364,129,2010-03-03 09:00:00,11.82773,364,153,2010-03-03 09:00:00,0.73575,364,153
2010-10-01,2010-12-28 09:00:00,80.06357,364,88,2010-12-28 09:00:00,33.08815,364,88,2010-12-28 09:00:00,0.80630,364,88
2011-10-01,2012-01-25 09:00:00,101.77319,365,116,2012-01-26 09:00:00,22.46721,365,117,2012-01-25 09:00:00,0.76420,365,116
2012-10-01,2013-01-28 09:00:00,164.39818,364,119,2013-01-29 09:00:00,34.25868,364,120,2013-01-28 09:00:00,0.82082,364,119
2013-10-01,2014-03-28 09:00:00,128.34171,364,178,2014-03-28 09:00:00,11.20226,364,178,2014-03-28 09:00:00,0.79169,364,178
2014-10-01,2015-05-02 09:00:00,111.92950,364,213,2015-05-02 09:00:00,21.24127,364,213,2015-05-02 09:00:00,0.79353,364,213
2015-10-01,2016-06-05 09:00:00,86.32390,365,248,2016-08-25 09:00:00,11.61488,365,329,2016-06-20 09:00:00,0.89926,365,263
2016-10-01,2017-03-31 09:00:00,242.34903,364,181,2017-03-31 09:00:00,76.35406,364,181,2017-03-31 09:00:00,0.98922,364,181
2017-10-01,2017-10-15 09:00:00,65.52872,364,14,2018-03-07 09:00:00,13.46125,364,157,2018-03-07 09:00:00,0.89810,364,157
2018-10-01,2019-03-16 09:00:00,39.51335,364,166,2018-10-16 09:00:00,1.65485,364,15,2018-10-18 09:00:00,0.62538,364,17
2019-10-01,2020-02-14 09:00:00,78.67184,365,136,2020-02-14 09:00:00,35.98266,365,136,2020-02-14 09:00:00,0.95647,365,136
2020-10-01,2020-12-13 09:00:00,101.61059,364,73,2021-03-24 09:00:00,31.61463,364,174,2021-03-23 09:00:00,0.94848,364,173
2021-10-01,2022-02-28 09:00:00,192.69693,303,150,2022-02-28 09:00:00,79.89258,303,150,2022-02-28 09:00:00,0.98220,303,150
