# --------------------------------------------------
# nrow : 111
# ncol : 12
# comment : AMS of AWRA cookies
# time_generated : 2026-07-03 10:51:12
# author : ler015
# source_file : /datasets/work/lw-resilient-nr/work/0_Common_Data/8_DataProcessingScripts/nrivdatascripts/scripts/awra/AWR041_ams_cookies.py
# work_dir : /datasets/work/lw-resilient-nr/work/0_Common_Data/8_DataProcessingScripts/nrivdatascripts
# python_environment posix
# python_version : 3.12.9 | packaged by Anaconda, Inc. | (main, Feb  6 2025, 18:56:27) [GCC 11.2.0]
# pandas_version : 3.0.3
# numpy_version : 2.5.0
# python_inc : /home/ler015/miniconda3/include/python3.12
# python_lib : /datasets/work/lw-resilient-nr/work/0_Common_Data/8_DataProcessingScripts/nrivdatascripts/.venv/lib/python3.12/site-packages
# --------------------------------------------------
WATER_YEAR_START,203024_PRECIPITATION_TIMEPEAK,203024_PRECIPITATION_PEAK,203024_PRECIPITATION_NVALID,203024_PRECIPITATION_DAYOFYEAR,203024_QTOT_TIMEPEAK,203024_QTOT_PEAK,203024_QTOT_NVALID,203024_QTOT_DAYOFYEAR,203024_SMPFULL_TIMEPEAK,203024_SMPFULL_PEAK,203024_SMPFULL_NVALID,203024_SMPFULL_DAYOFYEAR
1932-10-01,1933-04-05 09:00:00,121.88488,364,186,1933-04-05 09:00:00,44.91724,364,186,1933-04-05 09:00:00,0.83142,364,186
1933-10-01,1934-05-09 09:00:00,151.31555,364,220,1934-05-09 09:00:00,59.58490,364,220,1934-05-09 09:00:00,0.83786,364,220
1934-10-01,1935-01-15 09:00:00,68.42754,364,106,1935-01-15 09:00:00,12.26749,364,106,1935-01-15 09:00:00,0.75500,364,106
1935-10-01,1936-03-03 09:00:00,59.70351,365,154,1936-05-25 09:00:00,12.99377,365,237,1936-05-23 09:00:00,0.74780,365,235
1936-10-01,1937-02-11 09:00:00,121.29354,364,133,1937-03-10 09:00:00,30.25484,364,160,1937-03-10 09:00:00,0.81858,364,160
1937-10-01,1938-04-10 09:00:00,118.88229,364,191,1938-05-27 09:00:00,52.66716,364,238,1938-04-10 09:00:00,0.82806,364,191
1938-10-01,1939-03-06 09:00:00,162.70184,364,156,1939-03-06 09:00:00,55.86890,364,156,1939-03-06 09:00:00,0.83980,364,156
1939-10-01,1940-03-02 09:00:00,87.26468,365,153,1940-03-03 09:00:00,14.50480,365,154,1940-03-02 09:00:00,0.78094,365,153
1940-10-01,1940-12-03 09:00:00,140.61092,364,63,1941-06-01 09:00:00,22.13862,364,243,1940-12-03 09:00:00,0.82183,364,63
1941-10-01,1942-02-10 09:00:00,126.20502,364,132,1942-02-10 09:00:00,38.57913,364,132,1942-02-10 09:00:00,0.83331,364,132
1942-10-01,1942-10-12 09:00:00,85.50452,364,11,1943-01-06 09:00:00,18.68277,364,97,1943-01-06 09:00:00,0.79670,364,97
1943-10-01,1944-01-28 09:00:00,105.93936,365,119,1944-01-29 09:00:00,43.21257,365,120,1944-01-28 09:00:00,0.82531,365,119
1944-10-01,1945-06-11 09:00:00,187.74060,364,253,1945-06-12 09:00:00,79.78764,364,254,1945-06-11 09:00:00,0.84198,364,253
1945-10-01,1946-04-04 09:00:00,128.84573,364,185,1946-03-25 09:00:00,41.27934,364,175,1946-04-04 09:00:00,0.82868,364,185
1946-10-01,1947-01-24 09:00:00,157.41202,364,115,1947-01-27 09:00:00,28.41339,364,118,1947-01-26 09:00:00,0.80580,364,117
1947-10-01,1948-06-16 09:00:00,183.46233,365,259,1948-06-16 09:00:00,70.16467,365,259,1948-06-16 09:00:00,0.84200,365,259
1948-10-01,1949-03-27 09:00:00,92.30317,364,177,1949-03-28 09:00:00,35.57673,364,178,1949-03-27 09:00:00,0.81644,364,177
1949-10-01,1949-10-25 09:00:00,145.74886,364,24,1950-06-24 09:00:00,48.00980,364,266,1950-06-24 09:00:00,0.81738,364,266
1950-10-01,1951-03-19 09:00:00,102.90376,364,169,1951-01-27 09:00:00,38.82102,364,118,1951-06-08 09:00:00,0.82149,364,250
1951-10-01,1952-02-25 09:00:00,79.47549,365,147,1952-06-15 09:00:00,15.57536,365,258,1952-06-15 09:00:00,0.78896,365,258
1952-10-01,1953-01-23 09:00:00,144.04010,364,114,1953-02-22 09:00:00,67.15252,364,144,1953-02-20 09:00:00,0.83606,364,142
1953-10-01,1954-02-21 09:00:00,272.62628,364,143,1954-02-21 09:00:00,104.30083,364,143,1954-02-21 09:00:00,0.84594,364,143
1954-10-01,1955-01-22 09:00:00,183.32352,364,113,1955-05-01 09:00:00,47.81329,364,212,1955-05-01 09:00:00,0.83076,364,212
1955-10-01,1956-02-18 09:00:00,191.94945,365,140,1956-02-19 09:00:00,49.84071,365,141,1956-02-18 09:00:00,0.83960,365,140
1956-10-01,1956-12-22 09:00:00,84.97125,364,82,1957-08-28 09:00:00,12.38758,364,331,1957-01-21 09:00:00,0.76849,364,112
1957-10-01,1958-08-05 09:00:00,101.01517,364,308,1958-08-06 09:00:00,33.46534,364,309,1958-08-06 09:00:00,0.82607,364,309
1958-10-01,1959-01-22 09:00:00,141.12433,364,113,1959-02-18 09:00:00,38.18806,364,140,1959-01-22 09:00:00,0.83379,364,113
1959-10-01,1959-11-12 09:00:00,93.70854,365,42,1959-11-13 09:00:00,41.38743,365,43,1959-11-12 09:00:00,0.82139,365,42
1960-10-01,1961-02-19 09:00:00,174.25854,364,141,1961-02-20 09:00:00,38.88416,364,142,1961-02-19 09:00:00,0.82725,364,141
1961-10-01,1962-07-10 09:00:00,245.15900,364,282,1962-07-11 09:00:00,90.84137,364,283,1962-07-10 09:00:00,0.84437,364,282
1962-10-01,1962-12-24 09:00:00,82.24806,364,84,1963-05-08 09:00:00,101.20856,364,219,1963-05-08 09:00:00,0.84528,364,219
1963-10-01,,,365,-1,1964-03-27 09:00:00,28.03928,365,178,1964-03-27 09:00:00,0.81502,365,178
1964-10-01,1965-07-20 09:00:00,229.59317,364,292,1965-07-20 09:00:00,66.76186,364,292,1965-07-20 09:00:00,0.84427,364,292
1965-10-01,1966-06-11 09:00:00,145.61847,364,253,1966-06-11 09:00:00,33.50695,364,253,1966-06-11 09:00:00,0.83511,364,253
1966-10-01,1967-03-19 09:00:00,115.07497,364,169,1967-06-14 09:00:00,57.33218,364,256,1967-03-19 09:00:00,0.83100,364,169
1967-10-01,1968-05-09 09:00:00,99.84785,365,221,1968-01-13 09:00:00,23.16549,365,104,1968-02-13 09:00:00,0.78861,365,135
1968-10-01,1969-05-15 09:00:00,64.29527,364,226,1969-05-15 09:00:00,21.53193,364,226,1969-05-15 09:00:00,0.78708,364,226
1969-10-01,1970-02-22 09:00:00,108.51032,364,144,1970-02-22 09:00:00,21.04485,364,144,1970-02-22 09:00:00,0.77785,364,144
1970-10-01,1970-12-09 09:00:00,128.66943,364,69,1970-12-10 09:00:00,36.57790,364,70,1970-12-10 09:00:00,0.81756,364,70
1971-10-01,1972-04-03 09:00:00,170.95624,365,185,1972-02-13 09:00:00,48.36352,365,135,1972-04-03 09:00:00,0.83685,365,185
1972-10-01,1972-10-28 09:00:00,166.96068,364,27,1972-10-29 09:00:00,73.87620,364,28,1972-10-28 09:00:00,0.83850,364,27
1973-10-01,1974-03-11 09:00:00,242.03787,364,161,1974-03-11 09:00:00,97.52551,364,161,1974-03-11 09:00:00,0.84555,364,161
1974-10-01,1975-03-02 09:00:00,163.01506,364,152,1975-03-03 09:00:00,71.35752,364,153,1975-03-02 09:00:00,0.83721,364,152
1975-10-01,1976-02-29 09:00:00,208.05334,365,151,1976-02-29 09:00:00,75.12311,365,151,1976-02-29 09:00:00,0.84104,365,151
1976-10-01,1977-03-03 09:00:00,132.30057,364,153,1977-05-19 09:00:00,32.79777,364,230,1977-03-03 09:00:00,0.83198,364,153
1977-10-01,1978-03-18 09:00:00,167.09259,364,168,1978-03-19 09:00:00,84.86205,364,169,1978-03-18 09:00:00,0.84049,364,168
1978-10-01,1979-07-30 09:00:00,126.94856,364,302,1979-01-24 09:00:00,32.26883,364,115,1979-07-30 09:00:00,0.82684,364,302
1979-10-01,1980-05-09 09:00:00,168.38643,365,221,1980-05-09 09:00:00,77.56627,365,221,1980-05-09 09:00:00,0.84093,365,221
1980-10-01,1981-02-21 09:00:00,130.39662,364,143,1981-05-23 09:00:00,30.28405,364,234,1981-02-21 09:00:00,0.82728,364,143
1981-10-01,1982-09-22 09:00:00,90.56152,364,356,1982-03-15 09:00:00,19.21974,364,165,1982-03-14 09:00:00,0.79482,364,164
1982-10-01,1983-06-23 09:00:00,102.08314,364,265,1983-06-23 09:00:00,40.58477,364,265,1983-06-23 09:00:00,0.82444,364,265
1983-10-01,1984-04-09 09:00:00,212.55698,365,191,1984-04-09 09:00:00,64.67377,365,191,1984-04-09 09:00:00,0.84274,365,191
1984-10-01,1985-07-09 09:00:00,177.27126,364,281,1984-11-01 09:00:00,50.02542,364,31,1984-11-01 09:00:00,0.83896,364,31
1985-10-01,1985-10-27 09:00:00,92.44923,364,26,1985-10-27 09:00:00,2.14799,364,26,1986-05-12 09:00:00,0.68147,364,223
1986-10-01,1987-05-11 09:00:00,223.93929,364,222,1987-05-11 09:00:00,101.91499,364,222,1987-05-11 09:00:00,0.84437,364,222
1987-10-01,1988-04-12 09:00:00,139.76007,365,194,1988-04-07 09:00:00,73.47541,365,189,1988-04-12 09:00:00,0.83560,365,194
1988-10-01,1989-04-02 09:00:00,192.49962,364,183,1989-04-02 09:00:00,69.11121,364,183,1989-04-02 09:00:00,0.84167,364,183
1989-10-01,1990-02-03 09:00:00,149.35968,364,125,1990-04-06 09:00:00,43.11246,364,187,1990-05-28 09:00:00,0.82840,364,239
1990-10-01,1991-02-08 09:00:00,99.79281,364,130,1991-03-13 09:00:00,12.21148,364,163,1991-03-13 09:00:00,0.75945,364,163
1991-10-01,1991-12-13 09:00:00,134.13176,365,73,1992-03-17 09:00:00,17.29088,365,168,1991-12-13 09:00:00,0.82032,365,73
1992-10-01,1993-02-07 09:00:00,51.44646,364,129,1993-07-14 09:00:00,10.09664,364,286,1993-07-14 09:00:00,0.74818,364,286
1993-10-01,1994-03-03 09:00:00,77.71420,364,153,1994-03-04 09:00:00,38.51669,364,154,1994-03-03 09:00:00,0.81572,364,153
1994-10-01,1995-02-16 09:00:00,173.05353,364,138,1995-02-16 09:00:00,54.72196,364,138,1995-02-16 09:00:00,0.84069,364,138
1995-10-01,1996-05-03 09:00:00,127.87138,365,215,1996-05-07 09:00:00,57.65190,365,219,1996-05-03 09:00:00,0.83471,365,215
1996-10-01,1997-07-31 09:00:00,61.14258,364,303,1997-01-28 09:00:00,13.26882,364,119,1997-07-31 09:00:00,0.78268,364,303
1997-10-01,1998-02-10 09:00:00,53.68999,364,132,1998-09-12 09:00:00,8.07384,364,346,1998-04-24 09:00:00,0.75576,364,205
1998-10-01,1999-04-11 09:00:00,103.29852,364,192,1999-04-11 09:00:00,41.86249,364,192,1999-04-11 09:00:00,0.82596,364,192
1999-10-01,2000-01-14 09:00:00,121.22346,365,105,2000-01-14 09:00:00,34.55007,365,105,2000-01-14 09:00:00,0.81723,365,105
2000-10-01,2001-02-02 09:00:00,288.43817,364,124,2001-02-02 09:00:00,66.85719,364,124,2001-02-02 09:00:00,0.84201,364,124
2001-10-01,2002-06-03 09:00:00,49.73894,364,245,2002-05-05 09:00:00,12.78095,364,216,2002-06-03 09:00:00,0.76275,364,245
2002-10-01,2003-06-27 09:00:00,75.78084,364,269,2003-04-29 09:00:00,24.85307,364,210,2003-06-27 09:00:00,0.81116,364,269
2003-10-01,2004-03-06 09:00:00,179.97566,365,157,2004-03-06 09:00:00,40.34810,365,157,2004-03-06 09:00:00,0.83808,365,157
2004-10-01,2005-06-30 09:00:00,227.65338,364,272,2005-06-30 09:00:00,84.60643,364,272,2005-06-30 09:00:00,0.84450,364,272
2005-10-01,2006-01-20 09:00:00,138.82718,364,111,2006-01-20 09:00:00,57.04531,364,111,2006-01-20 09:00:00,0.83686,364,111
2006-10-01,2007-08-21 09:00:00,58.10342,364,324,2007-08-22 09:00:00,3.92312,364,325,2007-09-23 09:00:00,0.74922,364,357
2007-10-01,2008-01-04 09:00:00,118.74940,365,95,2008-01-05 09:00:00,52.82348,365,96,2008-01-04 09:00:00,0.82930,365,95
2008-10-01,2009-05-22 09:00:00,191.96870,364,233,2009-05-22 09:00:00,87.67947,364,233,2009-05-22 09:00:00,0.84239,364,233
2009-10-01,2010-02-07 09:00:00,103.88139,364,129,2010-02-08 09:00:00,18.68222,364,130,2010-06-03 09:00:00,0.79490,364,245
2010-10-01,2010-12-25 09:00:00,103.78076,364,85,2010-12-28 09:00:00,38.80658,364,88,2010-12-25 09:00:00,0.81442,364,85
2011-10-01,2012-01-26 09:00:00,107.15384,365,117,2012-01-26 09:00:00,43.69424,365,117,2012-01-26 09:00:00,0.82703,365,117
2012-10-01,2013-01-28 09:00:00,205.93124,364,119,2013-01-29 09:00:00,69.26511,364,120,2013-01-28 09:00:00,0.83937,364,119
2013-10-01,2014-03-28 09:00:00,149.63638,364,178,2014-08-28 09:00:00,24.11584,364,331,2014-08-28 09:00:00,0.81360,364,331
2014-10-01,2015-05-02 09:00:00,156.56888,364,213,2015-05-02 09:00:00,38.71837,364,213,2015-05-02 09:00:00,0.83868,364,213
2015-10-01,2016-06-05 09:00:00,224.14964,365,248,2016-06-05 09:00:00,61.74360,365,248,2016-06-05 09:00:00,0.99222,365,248
2016-10-01,2017-03-31 09:00:00,271.78851,364,181,2017-03-31 09:00:00,91.93506,364,181,2017-03-31 09:00:00,0.99877,364,181
2017-10-01,2017-10-15 09:00:00,73.47356,364,14,2018-03-07 09:00:00,14.39260,364,157,2018-03-07 09:00:00,0.91946,364,157
2018-10-01,2019-06-26 09:00:00,67.90379,364,268,2018-10-16 09:00:00,22.44805,364,15,2018-10-15 09:00:00,0.93452,364,14
2019-10-01,2020-02-07 09:00:00,123.74187,365,129,2020-02-14 09:00:00,48.21551,365,136,2020-02-07 09:00:00,0.97910,365,129
2020-10-01,2020-12-13 09:00:00,148.57396,364,73,2020-12-15 09:00:00,51.72938,364,75,2020-12-15 09:00:00,0.97736,364,75
2021-10-01,2022-02-28 09:00:00,531.71521,303,150,2022-02-28 09:00:00,184.25861,303,150,2022-02-28 09:00:00,1.00000,303,150
